Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
37,100.19612934964529,101.77717367936076,95.50003964479845,104.09922016651255,104.72558403114773,94.22258732403071,98.57473692000582,91.40126393311766,90.06236470914475,93.96538541691652,118.889544713886,88.65933640151283,100.93356694792266,101.41466388737368,102.88172374305366,106.48931681487352,98.88220052325505,96.37603985006903,103.41751607624626,107.21518355085952,104.01924571726471,101.21222002825,84.85702987409645,100.19616831384464,94.24535263711041,108.13102891185119,99.3971915168003,92.0395580774775,98.32641178992412,109.43122100904213,100.24730515933616,104.48794796999958,100.61071778500568,104.64070467711254,105.52096977040524,101.95744060221051,100.44516508680167,115.52380991560216,88.35331380137593,95.7741642465706,99.82928447414947,94.71474065277371,109.44279819635122,103.75173885270469,93.31628199834425,98.34268476187832,101.49451117440411,95.28205442534251,94.95691026737431,109.06450949475973,103.08171392509627,108.555273428808,107.98716895149558,95.93972015848102,100.92923981675715,94.43983239961823,108.2773264309646,97.7287614213833,96.66284463758548,101.71075067202665,105.73421638861018,102.15836632649741,98.1173431088021,108.99456258600958,99.76680458668457,103.63731512853224,104.6585068743129,107.45555801905213,93.93118388279284,100.00434167093034,111.23082390394255,96.25810190215078,107.1486313646217,102.94888854370474,90.98253379466827,94.0735963545803,105.23122398250756,101.06117792517429,97.89412455000021,98.03965492944425,111.10502498401623,82.71916241575751,100.80980525354663,102.65034564339686,98.83213825171735,99.73357025214696,102.65594839154471,86.93528379515726,94.67748257967206,98.06828374471387,99.92646720070623,99.72575586862095,90.26752748594693,97.0525065331378,94.55302778632678,102.59244366312603,94.35266934242728,104.25019022001625,92.14386342246736,104.94706865318668
38,101.66002569426142,101.23169335965142,96.15551486373495,105.09376131754394,104.06270473165506,93.0259271412081,98.30040386389324,93.19153844134999,90.52595622937827,93.75298786716245,117.97938047936186,88.26225163720738,100.23961654134462,102.46438644106712,105.2946454558377,105.10017249376888,97.73324514327433,98.06274399074198,104.64144880812722,107.99945614334263,103.55745493636428,101.4176220138382,85.80424836391695,101.58948662325349,93.83925025397004,109.65714419085472,100.02602332502428,95.43770558447119,97.09101459819982,109.46500447458243,100.69629299938772,104.48991351898344,99.90011782494166,104.87512625973457,105.40196820766137,99.96265544893433,100.7559242570612,114.45726929455756,88.94023078489504,97.35293578485408,99.56236540516133,94.48352164435069,109.65029900369144,103.5538239319572,92.4731130181316,98.82529572921186,101.40304627260225,94.23372533288101,95.91423988110016,108.79584469042462,101.32479837875516,109.20624422542282,107.51748307805593,96.53796373298427,101.18841008014292,92.92638240312289,107.84823705723085,99.11002160197613,96.58444752533286,102.0744273907538,105.64770900217799,102.60571027306653,95.14298071755142,108.39445346038673,99.53890183434743,105.0219509114236,104.5914508393922,107.2534000847713,92.9320902175134,101.74827604223464,109.87843202606808,95.7283695225368,106.50926827440958,102.9695201078238,93.30155264296882,92.63238209128212,106.2618371471904,100.5999182358337,98.57467689461161,97.27794468837212,110.2454709583533,83.87476591614012,100.03424593825393,103.70233087593438,98.871105317268,100.15984271396363,104.18878068271424,86.99762965569992,94.81233943469061,95.64096853933084,101.76667473666998,100.0702994045667,89.3312047788753,97.63542870722385,93.99976533385833,103.02673095025277,94.09215889004194,104.91804174470877,91.74024220432605,105.3944265059005
39,103.82453203920207,100.53785085567979,96.23603432767527,105.76299704324788,104.38487687038648,89.64343724938342,98.75549056325234,93.07202868557764,90.42558804113192,93.51035517548821,119.20660701740024,88.91821382358286,98.93837804643299,101.99264326455076,104.14749470539434,102.2446636968045,97.77846331732566,98.55267926206325,104.84251653607886,107.60451561553641,103.68370062570698,102.27988516084622,83.85546849951545,102.56552365944205,93.43858589683421,108.66251998285314,100.3923366840193,94.37116169702331,97.40919457981946,110.66571957046793,101.64894099970006,102.88506876151462,99.35542498394369,104.81706481839394,105.36508302371233,100.36668933995968,101.92994352712003,115.0231993273207,88.96624971490913,96.20138847806106,100.66000196179714,92.8485850285025,109.23303915011383,101.41887976960035,91.25412607735657,98.27474212344613,100.89050129949909,94.94076474477605,97.6170049048006,105.64982881582762,101.28437210973313,108.96534754244614,107.50807934492597,96.94931000621071,100.44352148875969,92.58046514028834,108.68779981886773,100.72620722989771,96.16785308561111,101.8063882627286,105.19969153282176,103.06663358461843,94.12160505180597,107.34978607201924,98.60491674073917,104.49723617061902,107.23345618201513,106.5081081583249,93.26603396678736,102.31806560025638,111.59032343143967,96.2338623477916,106.3901790513454,103.08046115528795,92.91910908556608,93.1447349981513,107.0269679606056,100.49725537664597,99.46048766767628,97.01134353840722,110.12450333419503,83.24445938170554,99.05245550032792,104.45431263157653,98.08035746390667,99.8513141646266,103.85714391535407,86.74883105956384,94.97814587763878,95.28671115943777,101.87045155011174,99.12062881548174,89.33870080643813,98.2032390597875,94.05037159228566,103.84411589817259,95.65595583842922,103.68129857946901,91.95462124304773,104.42902623299084
40,105.4854256453759,99.8207505365526,96.35496492880331,106.90922833817545,105.8414750688069,89.2185930820533,97.30640545942374,94.6364332207163,90.5827048136056,93.5417603749074,118.00803366568897,86.51652811850497,98.76512554542448,101.12578094236005,103.76442445743405,102.24860811551322,98.97806352528372,99.25227443998853,104.07133239828431,108.73149863375711,104.41410914979916,101.03962981708023,82.0230689684953,103.42074512557734,93.80412270859236,107.34503648907747,100.59520703401006,93.88607125748673,97.33310664850401,110.4142962793001,102.3290622485432,101.68705593595477,99.656729329496,106.25113112416334,105.57800718296683,98.68090070225819,103.48988969058587,114.05860351423009,90.31600945770235,94.13257943689489,99.50515427883859,90.7958478279097,108.22953534335184,100.35064794211549,91.45277130919825,98.51410842529344,103.25326698420261,97.07031546075476,97.05102505940854,107.41726892321572,102.9608782271412,109.14505244758756,107.15180681188707,97.27568895094045,101.22120101033865,93.18656083730004,108.05040728911426,99.92035386093544,96.71795166977095,101.7872379882504,105.48819192883727,103.81551414271487,93.64192275047343,107.35758617005526,97.40848777158645,102.07024604835289,107.33276468331479,107.33073389896302,92.02816164973348,104.07607226138883,111.73028601294179,95.26942740963754,106.07846599313021,103.76598220645639,94.15980006461285,95.63081306600985,106.68936349541718,99.82772904706877,99.2791623254245,97.33015340710921,106.6974477635447,83.32315666227286,97.95865612255369,104.00400084217607,97.43246430322574,98.85277228731819,105.06307429394214,88.64348779102673,93.97446785569983,94.82761193110316,103.26524391278534,98.0248748354111,89.4035516328341,99.9920572053848,94.46364214303348,102.72132956779916,95.18762737303071,101.56159977375118,92.32738686645341,103.57794036822514
41,104.34330427329502,98.55666912561551,96.1842140481279,107.44200525994955,104.64283980727309,88.65403680733161,96.33771200463825,94.43873198792646,89.1109740613514,94.64204149054997,116.80622431042347,85.86280390576133,98.844415779012,101.58825071396349,102.85593111844713,103.86427448653001,99.63323290393802,101.2836531618968,104.39273031901341,108.40478445156523,104.26880493712314,101.74171057084095,82.01056424273034,101.84174981959637,94.79920105728227,106.79618439578128,99.72247280601569,94.09859181752518,96.90868934611774,109.69325291712052,103.27508024442203,100.85707571340144,101.13753868334052,106.84842431228655,105.99811006290771,99.01952228394903,103.40343841738355,114.15964509099003,89.00659909548895,94.40112567129177,99.02013439786575,91.93421740755514,109.8404016597089,99.1159804818676,92.49060891210924,98.7150915706542,104.31424698550772,97.37662181719523,95.68304670354458,107.61093832997169,102.66240863874653,108.42345407529172,108.40958398253385,96.30574834477106,102.03444794857731,90.47937478542745,107.0217870689001,100.85233163857797,97.48381374158451,100.55386595992336,105.86877862412177,104.83955457435627,93.39081665042526,107.77433191553509,98.0436133077218,101.03730519012032,106.06484650776402,107.29312954747222,92.2025282940325,102.65121152209029,113.00651559899559,95.97879465808495,104.44447442101404,104.40674195732761,92.63272852690453,94.38734444186194,106.8382021559199,100.85382656923807,98.92936094140401,96.71765594153364,107.1040396454042,83.73542083063039,96.68666987537706,102.30440049974486,99.30160331848978,100.18004312971159,102.60215953198758,91.05918739251328,93.47413920298995,96.47237247925719,102.39693094386963,98.82080014854913,88.45293349216513,100.73362763381454,93.73760454318736,101.78803392400827,93.83526311894718,101.98989199776678,92.9248542664641,103.15329131427849
42,104.83882303816546,97.42951933972714,96.08187517471372,107.84448966372555,106.75700771246079,89.14117207317369,96.71237139273588,92.99171021009691,88.2556858233436,94.44648831146455,118.44339381246486,83.97750127199532,99.62570519129325,101.53888062328122,103.7049732533572,102.82238766275262,99.29150560946229,100.6662856498843,104.0351594691692,107.03584698111533,105.85480240836618,102.3099059719754,82.90386776893021,101.2125521344959,94.81236002117876,106.67802716629895,100.94401195296163,95.0703977773081,97.59163621995675,109.36405005776005,103.93735092044211,102.45456776460158,103.08806151778579,106.6455593856306,106.24995898916428,99.43473005485389,104.43618943422177,114.9760101673351,87.99812943218207,94.2077347055477,98.77202267541213,89.84379928128482,109.66814620535764,99.526308595034,93.23411140725109,98.92539722716558,104.27851238869958,96.78620267042767,95.55920919052028,106.72695983705667,101.27283516830589,108.65691622064756,108.3846132420668,96.6030112640097,102.75436095160349,91.63881402456656,107.64111680990763,100.0994379159601,95.48294000152715,98.29274375395146,106.02984481450821,104.68096832204915,92.07837281692845,108.33803333221957,98.82979303539665,101.0273713589255,109.43863824578978,104.68378289893859,92.09660191064104,102.00069198892113,113.8997690373197,96.24178739299087,106.05387377598784,104.49571026233589,92.5329958337862,94.45407730220049,107.34183959624592,102.12092969367552,98.71567475956725,97.49637812119303,106.83408421798468,83.15575825560126,97.65756359679862,101.9700711557267,100.61169195516773,99.30309260259513,102.54552122866404,91.52591774752622,94.54104780344008,96.59517760832418,102.95526785195197,98.8840497034645,87.89437753576678,101.79302514929013,94.85030847963107,100.02198231932739,94.48474581834539,101.27063426133799,93.0841484640279,104.1672282414533
43,105.52987993436196,97.45968202744073,96.97451130038137,108.29905369315112,106.19983622152353,86.61069782763995,98.33921894948259,92.84750988908172,89.7489193218893,94.09266695504115,120.33509314757552,86.20216419729877,99.98491034229363,100.90877503826506,103.48870140872022,102.84947671048391,100.29624324935634,100.40383015906336,102.67143060319252,107.86047283258843,104.86385638179505,101.88959691267151,83.21142765823015,102.80667343890185,95.35705189446142,106.20756562709626,100.78458297393995,94.31093146485381,98.9865810824802,110.36762160007046,103.29190894677227,102.93822688108726,104.64051513977,106.88641611263697,106.75054593691237,98.30889571678019,103.74117497601299,114.22134009632734,88.15892176438018,93.91986194315389,98.70624035223152,90.14912882379474,109.58150141406388,99.2761506873323,92.35287281229873,100.08396620069476,105.26441038247485,97.22821859295797,93.88644765284982,107.31009617526374,101.44515686934999,109.001748357507,107.61876206547205,97.2356783916054,103.88639270854593,92.04683916763491,105.39856326683993,100.36395074063601,95.8201097405447,96.60081233045638,104.90052135228214,104.02949017642096,91.11363092866343,108.1496956232857,100.87641879453545,103.12842970939663,108.79855568202287,103.65393485407122,92.56028980887837,104.24634423669671,112.51627383319207,95.58478232413368,105.82876454522182,103.74272878552877,91.23302606788715,93.48652199133974,107.34392623974824,102.47531228856192,98.95226585221253,97.94107862865562,106.83956727196197,84.4879743282308,97.82271927446709,101.99666018578259,100.66836911160948,99.5770142621786,100.17502252863122,92.86811955619596,94.57052329432494,95.71087358122132,101.73075395935977,98.43317674647756,87.99286227719917,101.71548639252256,95.38695745488552,100.87922806560388,96.45364361436789,99.3945276507181,94.15919322655824,103.56034052123056
44,105.63786930519304,98.62007114883636,96.78612173365475,108.96966586387565,105.26220742218064,84.44248915123893,98.3252249822836,93.2839250226242,91.00292200184838,94.56046185651867,120.42259033771266,87.88904008247054,99.6759749485609,101.87683750303654,103.57932559385983,103.78668247835337,100.27004237802855,101.58185283497977,101.27354615981548,107.53807770483807,105.12585984166851,102.56044507269259,86.40764015488283,102.8322781045252,95.48806358641352,105.28115592901828,101.22311820480788,93.57892018738241,99.65607212330055,108.43805035342437,103.41432872776602,104.96295762262274,102.2284221261338,107.61001989683129,106.24446103547784,96.57500721218949,103.9122320535656,114.1779838658553,86.58142759376796,94.25002726004226,97.97072377077312,89.44184785839153,106.7844663654175,98.8738673698627,92.87028714890172,100.80368254866339,105.267249916771,96.88898785986777,95.25788791401588,108.27589509635132,102.52971475295593,110.59324790194162,106.64095635794311,97.33109491505556,104.07036828090787,94.73453372983622,106.35835318471794,100.15526699932114,98.49600648917125,95.4436756461111,104.66984054399745,105.47889338033714,89.84342994051518,106.8504097020024,100.0655348736715,102.56536913539075,108.27377904072917,104.35345301189209,93.39489860923393,104.31036970483055,112.62003304431764,94.31751786394135,106.32368533823647,104.26307313666655,90.52882731379387,94.23683052583543,106.38339779242692,100.29176731810304,97.97944391813483,98.36010127233853,106.87972246901309,83.11881708942673,97.51808926816724,101.241357718197,99.42619468604255,99.22447910006707,100.05730400836605,93.76088310823211,93.99859356653465,96.15860167148638,101.4823392131816,98.76952821096828,87.3497584936716,101.90667638939567,96.95991375929127,99.72703978855169,96.85897436104872,98.62438089833849,94.25475499577637,104.8548689748483
45,105.55605498216879,97.29115140862677,95.93777348431651,108.43030908388334,105.18461353157169,85.82917633463933,100.01482867282235,92.18121060263789,89.14938590979212,96.61144263209856,120.1795318800134,86.60970571415909,99.49547198167818,102.84228689608214,102.80796126787622,103.58162445494132,99.64364920913462,101.77104031833065,100.58773499758077,106.03798553591902,104.28667366675647,102.27929307624406,85.18733589111311,104.44860770917634,96.08191404916448,103.40185451788595,102.80857209673201,92.80289085774267,99.83430008039427,110.04680700227628,102.37213962276263,104.21701896521064,103.16068439275442,107.4750399444591,106.3862337281765,94.39918326565858,102.7047573578117,113.40667601374828,86.82955488362312,93.02846550458673,97.69976336485487,88.70579856161321,105.75277603013221,100.43667499906803,92.15908325606028,100.42502440791462,103.9785526771168,97.35294024796788,95.06265944843867,106.85942884191392,102.57929744985418,111.37655723870714,105.72934986390665,95.90521416056977,103.64356064981821,94.10566698670253,106.06920162915775,99.65349843717831,98.91336160828499,94.8929712834521,105.2246911333332,105.41161242466397,88.59969943764011,107.56996846067247,100.23566070327526,101.82971554499056,107.70320652474891,104.32962759053109,92.33896626715642,104.08942060468748,112.33459525782278,94.9216210813125,107.02894850581245,103.35880388257743,93.55949160722037,94.05681149808395,105.93133973060279,101.27706662171805,99.81835710786417,97.88357698744862,106.33194822648736,83.10057818573648,96.10830835301431,101.91268461995472,100.15097351103697,98.94623851086904,99.60331263396621,92.6859876242589,95.11940228385008,97.63043881762269,101.91070976939564,97.3369830561699,85.55396900218194,101.26876259531979,97.18547327882062,98.16774720461876,98.33529008123007,98.53348758291605,93.90256465720438,104.17754158968584
46,104.61947696040056,96.24761801263928,95.22485173939033,110.01859903716341,104.60266346602826,85.27760644040922,100.13034271665575,91.12962854123657,91.2354880546091,97.00571905818583,120.60981722520819,85.52952084739694,98.9042545733897,101.21412705902478,103.76194152803181,104.14952567206423,99.17881540728217,103.57949838452078,100.78815587154556,108.05251307788615,105.45864360996802,101.28529399914339,84.13433976733894,106.01702510315225,97.84403240239514,102.36425890302604,104.24435494055137,95.10533962633892,99.47526750689256,108.81925369058744,102.21191735599189,105.11685249286971,103.51682540924374,105.56695381228036,105.53421135851255,95.14742737245008,103.154974830721,111.77586636177607,87.98126454414327,94.16612998044604,97.54355837355216,89.8514738125666,106.69292700865721,99.83708029358046,91.92535467672187,102.36602112114255,104.7736460125045,97.6191599531564,95.3226238609381,107.08781179097492,102.66503946221783,111.41517499065013,105.22182389012166,98.06100515394331,103.76772607880925,94.97700135696071,105.9743447306676,99.30278844948366,99.05570174737103,95.60770419241796,106.64815932823117,106.91629623193793,88.14479622129406,106.88090440012833,99.91955813038192,101.80112622170928,109.03670485092333,104.62524735767515,92.91959158840395,103.96986854143913,109.77769536365977,94.1556309348342,106.27930368229823,103.44918317598685,92.38523211188331,93.54300676429459,106.54774990563551,101.12534543136898,100.00519081554965,98.21325129562474,104.7558220872813,84.31711439909269,95.19919988957433,102.84004610515377,100.70234253854291,100.34998232542391,99.63329700382926,90.6254087306696,94.71846081150458,98.26113034148658,102.48045087326332,97.124715906047,85.67136532631189,100.4935676177283,97.2055958843879,96.98576440786802,97.84356407631023,96.50313217172393,95.49141394298529,102.91044909714252
47,104.6561340868649,95.15063287227609,96.17335406383172,109.83481478779905,103.19896696322198,86.34231019478179,101.27669401533527,90.79124366370226,89.44779862621863,98.0830187488778,122.43667536212018,84.58606967771203,100.22885874641334,101.66110913118062,104.80169047834107,104.8238392937442,99.66204905678937,103.22042717158389,101.02056406142589,109.0259900724323,104.71091397632254,102.55563913572772,83.96825976274451,105.54257843440205,95.89619562784179,101.4791150860177,106.05837187783813,95.22598120248732,99.79426012290268,108.96532005561554,102.56396663371046,106.0491024597091,102.89706072174964,105.0270388746112,107.17590232995606,95.75907306959691,101.95143255173626,111.89146521392612,88.26111436963703,92.52756172925467,99.53356759571764,90.37625020514379,106.51440334870026,99.67391004317591,92.82678247140124,102.43034986026713,104.47457154360005,98.9915291366586,97.14034212396479,106.23671452706148,101.24710058500965,111.49613420253493,106.81717643444155,97.62898141131198,104.2406541793435,94.21944719476139,106.28842357427108,99.30894171962572,98.12459906689338,94.80013173208367,108.31904434341874,108.1626926520674,87.84795182664224,107.57289074724004,99.56641881078795,100.94647260682922,110.73737932010249,105.1469655549662,93.38348596133537,103.55501097299134,109.09589850580775,92.96269376243285,106.08892269003964,102.19626276406032,91.05102254124246,93.71293938208512,107.01184457346213,100.56224298016497,100.78915226486188,97.29122281373904,104.26010172950228,82.9945178261243,95.72693265111111,103.41286846852694,100.78543163803172,101.16044908918434,100.90777405765958,88.6776985460204,94.07466938065444,98.90927667917114,102.88181034740441,96.243318894133,84.60950721813991,100.60385954887595,96.18316882204695,98.42760012361765,96.35883475482099,97.32281137717008,95.92519493267925,101.06482758217187
48,104.69133811996255,95.69996527126003,96.98071396164057,109.0802711539127,104.31288281406772,85.55600439017009,100.85795548702906,91.10768193021143,87.82631790471662,99.61457805205647,121.18984910916052,84.4374619812187,100.51140109187655,100.65599737484186,106.04009430180773,105.25137388032385,99.09004703253652,102.36563392157899,100.16464494041423,109.62083331417949,104.94186579458055,101.64689107025899,84.63753411348918,104.46394036315658,96.43761012653646,100.62622673139674,105.6551926351316,93.73077713447388,99.58518372341177,108.44431966973458,100.33322577866191,105.1847739289183,102.238245209274,107.46451579781737,107.11667939713963,96.07057912164332,101.447108017248,112.73387195375646,88.71919668509193,92.4035232675207,100.39533443461069,88.8224109918193,108.29577229425772,101.71608550674533,93.36358326394586,100.94170084346239,105.98252169998136,98.742846025773,97.19112074908242,107.96843117143261,100.66138807009897,109.89920506083244,108.21391613377116,99.83915099124538,102.8885832609029,92.31726274313084,106.11075074155279,96.97260334514054,98.28301358583013,95.10411548966853,109.15310375296833,108.04307065078048,89.64362461176404,107.09987484535363,99.15897947380023,99.74895701014745,111.46033023611935,104.89241726572158,95.53273214458952,103.47151347066833,109.10929127969486,92.34261334147529,106.6813216591964,102.43978023330664,90.82069809524768,95.859112097818,106.54563482556969,101.16811904435144,100.90169747352671,95.45623135965235,104.0355749577709,80.6681087978907,95.90750087261627,104.32887794287196,101.60654870432121,101.56503577606513,100.90143367502094,89.92619553954559,92.9322607192702,98.75995037944305,103.99220326443056,96.46453973448847,84.90959157946195,102.80073230585464,96.90492521444162,98.34143526382252,97.16898081322147,96.47961707702893,94.92240185525978,101.25629361471807
49,104.5689709100243,95.54498368435473,99.18716739414643,111.00737263146799,102.78140383094019,84.89874420128754,102.11515226235541,91.15444980143334,88.81123556003111,100.157760109184,118.29550742763209,84.2409227144362,99.77715444862467,100.56069418081734,106.23488036445683,105.06472548461903,100.31590902085416,103.31975429307703,98.2883796520378,110.26222915782323,104.31013685768579,100.0517765877336,84.14897974499098,104.4316143565756,96.46951021825261,99.03597907110253,105.09777977579886,94.98923074070417,101.12704000844748,109.03379135660668,99.92230580258784,105.83284987873203,103.77951967049256,107.65880002869372,106.87181921499526,97.61479414200791,100.22798519626174,114.77689788404071,88.11101435564531,94.15148834765907,100.84609829743425,88.6647262108344,108.7934748476263,101.3172624360972,93.7373275980382,101.76232330215183,103.82264608797146,97.93078448476021,98.23607791773937,107.76179912261647,100.62292877993721,111.3103776796991,106.9511758681965,100.69808791166638,102.6097114282217,91.14453293398785,104.85821308252756,96.96391910597671,96.5672398406421,95.16595747553622,108.30710660384099,108.11823583887238,89.71287062421077,107.3990034879888,99.60840574028339,98.59482698911052,111.33578378234007,105.14750800627772,94.34430225315,102.4568806974929,110.12850112523812,92.34611892316056,108.16075388147969,101.47258362185538,90.73757836540416,95.63986512644142,106.76349090173824,102.22734654483718,102.29996496304997,96.404120806466,104.45260051606948,79.85511624070324,95.61396507808574,103.58083256776258,100.39094328605881,100.20107049527373,100.7178423382768,90.7270367131392,93.81906073166476,98.26206899003864,103.59335460505059,96.24468528000254,84.81394587405188,103.23604509308026,97.07765903191405,97.74092999082704,96.81103894963991,97.13611057804259,95.5987109811933,101.68343111813515
50,106.16678129076521,94.44145363624989,101.12054727193562,110.50481061441255,100.92470340806926,84.11738075563754,102.7536714565937,88.87662157361274,86.73614350114877,100.52508498849711,117.34486064891507,83.8819945206643,99.87866828130265,100.6319623294502,106.56656051742169,104.23329232037707,99.18369138859,103.96827042824785,98.54841820169614,111.29270799681541,102.16967654642617,101.55296050819926,85.29131491990671,104.90572612940153,95.8445721071732,99.05841766666846,104.70207601231688,94.90248933017747,101.22251821009267,107.16795366264431,99.37352060780282,107.1299032978445,104.89258967730544,107.53833927758446,105.78369946471001,97.90321114664245,101.38323557057099,113.89823257129326,86.43346927853068,95.62906147876538,101.40302675842425,89.4640399993849,108.85019624699206,100.96411696694021,93.65854100007705,101.96637066488019,102.49736746866327,97.15619099667194,98.90053788443106,107.50816424813164,101.31106098518985,110.41261318410677,106.57574948164357,102.25022445656292,102.64917668846569,91.18802957329527,103.02577014381792,97.42475288609903,96.27876157898858,95.02649474514769,107.71166403150447,108.21783781026853,90.22638161415566,106.61399214099973,98.6938863063887,97.1781589133061,112.2537079618528,104.30500813593392,95.03420249084996,100.93571349688311,110.94790548409935,92.32671906612956,107.8415500232999,102.62151920325844,91.06508807143979,96.34387203365105,106.45607713397767,101.18830624188759,101.32755677222279,96.76794307466005,103.53606118147614,79.2354167354369,95.46766607718826,103.55301442254832,100.4302743303646,98.39438365572587,100.51648960024156,90.9721775255399,93.83385977568211,96.51531325156989,103.69850170135015,95.32171179755893,83.9848779335344,102.93276087906762,96.66719284698624,96.90577594714506,95.77795734048296,96.48405593226501,94.44958721462662,101.61692899457958
51,106.47283495649201,92.65282525859705,102.32484105992641,111.20568291132831,100.9566157706268,83.9649659439731,102.2907099144831,87.08849872358888,86.058307720121,99.72493735368015,117.6137853469299,82.28324927824323,99.93937481421646,99.5899149841346,105.25950353785086,103.83489724831189,97.47192667097764,105.28340675603901,98.5164704579262,112.75738983830514,102.61772379279763,103.3754492299406,85.01898642095527,103.37140225055639,93.79450122399633,99.59314952613954,104.36780639331961,96.56552258022182,101.73275125201789,105.79917523050314,101.03891483139832,107.98823468124627,103.95326365096494,108.76735057641775,104.55505932537648,97.56107348369072,101.72505777976548,114.9104561905347,86.75044075543342,95.28842086821798,102.24001898396926,89.77294654143354,108.68799607867344,102.8409962452603,94.14878706677521,103.00412914343644,102.50492973380166,97.2594299558114,99.93524030534647,108.13978674310506,100.07791417640918,110.75878369927572,105.59463316621746,100.3294119977125,101.5478118465825,91.79620853299845,104.53225197611333,97.58939633710447,96.8368680506765,92.41176780547613,108.60823001486237,108.65233677366147,89.53705617527837,107.42448006441025,98.96436188852344,97.44937796042497,113.89979931877701,104.02366063369352,94.08173985449218,102.8412492461149,110.59816279437769,93.00787154138509,108.62587489250132,101.68081534223211,92.02765129141544,96.04323189327063,106.61587163280369,101.92285190728461,100.8103473344153,96.11805202235797,102.379842053186,78.32512231034922,95.96953860268691,103.47364937388353,99.53756076004854,99.14953554624067,101.35494097433684,90.89736782324994,93.44803879161654,95.81576057474759,103.65349485055332,95.19167716649349,82.76366101342676,104.69468354235474,95.1689731992039,96.8982938579761,96.32715943617637,96.50214708913897,95.19836242238321,102.85325145859841
52,106.47030598727042,91.95487075654637,102.21291573438778,111.36763373761204,102.70191667873576,84.27366821907172,102.44919779464256,84.91389764445263,86.99161823094725,101.6589031905486,118.56492967554142,82.15738668694617,98.38795490098816,99.59565315052433,105.8673681374186,104.43820691646667,97.79848227342038,107.01163851857582,98.5032037414814,111.12760344016861,102.21364120063994,104.36659952541905,84.09803265891719,105.24577876487699,94.01463348000341,99.19011928986528,104.21632521021246,94.66044425808052,99.5493961223343,104.96569069440372,102.07847191091831,106.72246072930832,103.57231208658138,109.60902223866997,104.62011909882416,95.91704575813836,102.01310314622287,115.55453984003074,85.88489699153884,95.00287575518611,101.91872476917895,89.90486042903518,108.9718204680333,101.42839258330946,95.2320833455841,104.57806262530919,101.44715163582264,95.8572062551111,98.50905163083154,107.24394645292304,99.80699597456568,111.37396924702894,105.30362487462261,102.55347618541087,101.27150421087225,91.5033359147343,106.36086576514127,99.05963298534671,97.70698318019167,92.84826681369297,108.30451291754449,110.14156394609564,88.83519262316352,108.59635508515233,99.9336892282077,97.18685408450872,115.0242482489174,102.5165483463086,95.39847146897444,101.7046621040979,112.98693219801021,93.0854530837606,109.72431937011909,101.98474204424284,92.7018921491772,94.41396491275593,107.12222423326769,103.88694883300133,101.25974676111213,97.06124975416246,102.399809176856,77.44431576517599,96.69514148512962,103.55133382818195,99.11360817029605,99.75837254538637,101.1531727749818,91.3984008888076,93.77182660503205,95.72289659694829,104.94380989855057,95.32979425915147,83.413284956677,102.57731262050585,96.13052446574424,96.34748468080839,96.21837786257275,96.06937928047687,95.36044778280646,101.63429623742597
53,107.7165085616306,91.31159099883091,103.19344846681425,113.19388269743642,101.09578975201255,83.58103014548648,101.58626261287728,85.4700281469344,85.56790809978439,100.75015754489172,120.51891873436728,84.09039117953117,96.89439914176495,99.6498759339636,105.44115057507743,104.23791434238849,98.19820889836187,109.33671862274531,98.82260789063845,111.76360344483733,101.72985726021511,104.48963715853246,85.55632722950295,104.50682430369928,94.4650333225996,100.21477434947955,104.1168190280082,95.28549060446517,99.20108607307876,103.50526532497906,101.03752589978843,106.91245459799707,102.71219148893756,109.4384624174502,104.26801576143146,97.3927617432937,101.51194693082859,114.96373810763997,86.1146848497599,94.90993813186603,102.3946152307421,90.33664210463164,108.72986046924022,101.97301552659742,95.66598038538048,102.7845609426708,100.34342092641798,97.11136073284035,97.19137867995238,108.70314095770324,98.74806579806142,109.7989313936903,106.76951844456708,102.08457269527518,101.60772802989159,92.40005342023191,108.377414929992,97.5070481649338,98.70126672058109,91.60833307412133,108.65085111403324,110.31372203198625,90.11612638371257,107.0708741296251,100.14397491415973,97.91524659754774,113.20049502055409,103.73989533601178,96.47826814995634,99.92645785208553,115.05300400594555,93.0303807875758,107.1973490518946,101.74458636170787,92.73164847969522,92.55178364253933,107.89961775362214,106.03493978748631,101.66958027448271,95.5409432037219,103.05251539082907,76.38683279958843,96.87128765315714,104.2245109399127,98.20406402025998,98.89494180399029,101.46441940708257,91.83759792747595,92.36801799185308,95.64497849911335,104.05126654936893,95.25757413958391,84.6038924145206,101.33437329225939,96.58843182507552,96.40867641078984,96.78036485021309,97.2086743405296,95.37234151959001,100.40019596600776
